Order_Processed,Date_Collected,Site,Stand_Age,Growth_Stage,Stand,Plot,Treatment,Ntrt,Ptrt,Catrt,Species,Tree_Number,TagID,Subplot,Shots,Canopy_Locations,Field_Notes,Number_of_Leaves,Total_Fresh_Mass,Total_Leaf_Area,Leaf_Area_for_SLA,Oven_Dry_Mass_with_Bag,Oven_Dry_Bag_Weight,Total_Oven_Dry_Mass,Dry_Mass_Per_Leaf,LA_per_Leaf,SLA_cm2_g,SLA_m2_kg,LDMC_g_g,LDMC,Lab_Notes,Caution,Date Processed,d15N,d13C,N,propC,CN,Ca,Fe,K,Mg,Mn,P 214,P 178,S,Sr,Zn,Stomatal_Density,Extra_Notes,Former_TagID,Species_ID
100,7/30/2021,JB,Mid,Third,JBM,3,Control,0,0,0,WB,2,8333,B1,2,2,,8,3.3,172.25,171.85,8.85,7.41,1.44,0.18,21.53,119.34,11.93,0.44,436.36,every leaf had at least some damage. chose leaves with smallest holes and least herbivory. Avoided leaves with browning. Bug in bag,Y,8/7/2021,0.76,-28.93,25.8,0.49,18.81,9.6381,0.0517,9.9607,1.6254,0.2749,1.3327,1.351304,1.5796,0.0206,0.1388,NA,,,BEPA
76,7/30/2021,JB,Mid,Third,JBM,3,Control,0,0,0,WB,3,8294,B2,2,2,,10,4.46,226.3,225.7,9.22,7.42,1.8,0.18,22.63,125.39,12.54,0.4,403.59,every leaf had at least minor herbivory damage; chose the ones with most complete margins and most minor damage,Y,8/6/2021,1.15,-30.23,19.2,0.49,25.34,7.5435,0.0435,8.2948,1.5687,0.2005,1.1487,1.151684092,1.2395,0.0153,0.1184,NA,,,BEPA
64,7/30/2021,JB,Mid,Third,JBM,3,Control,0,0,0,YB,1,8317,A1,2,2,,7,2.02,169.06,168.89,8.24,7.39,0.85,0.12,24.15,198.7,19.87,0.42,420.79,"all leaves had very miniscule holes. Chose the ones with the fewest, and tried to choose leaves without white dots",,8/5/2021,1.08,-30.16,26.6,0.49,18.41,9.6906,0.0652,12.5672,2.5122,0.1565,1.2046,1.198202118,1.2732,0.0227,0.1803,141,,,BEAL2
65,7/30/2021,JB,Mid,Third,JBM,3,Control,0,0,0,YB,2,8296,B2,2,2,,5,2.6,158.62,158.45,8.49,7.4,1.09,0.22,31.72,145.37,14.54,0.42,419.23,tiny holes and brown spots no leaves,,8/6/2021,0.67,-29.25,24.6,0.49,19.78,12.8323,0.0523,9.4871,3.0906,0.4153,1.5353,1.552101173,1.4428,0.0286,0.1806,210,,,BEAL2
68,7/30/2021,JB,Mid,Third,JBM,3,Control,0,0,0,YB,3,8328,B1,2,2,,9,3.67,228.24,226.03,8.87,7.41,1.46,0.16,25.36,154.81,15.48,0.4,397.82,Catepillar,Y,8/6/2021,0.23,-29.81,22.1,0.49,22.3,11.8738,0.0499,9.4623,2.6946,0.4473,1.2425,1.264086525,1.2619,0.0269,0.1834,190,,,BEAL2
82,7/30/2021,JB,Mid,Third,JBM,4,P,0,1,0,BA,1,897,B1,2,2,,5,6.01,334.64,332.89,10.19,7.41,2.78,0.56,66.93,119.74,11.97,0.46,462.56,shotgun holes in leaves; excluded leaves with clear herbivory,,8/6/2021,-0.196666667,-29.86,25,0.51,20.48333333,7.7553,0.0387,7.1855,1.7056,0.1247,1.7724,1.7727456,1.5716,0.0231,0.1542,NA,,,POGR4
81,7/30/2021,JB,Mid,Third,JBM,4,P,0,1,0,BE,1,7578,?,2,2,small canopy gap,8,4.18,246.74,246.61,9.44,7.44,2,0.25,30.84,123.3,12.33,0.48,478.47,every leaf had at least minor herbivory damage; chose the ones with most complete margins and most minor damage,,8/6/2021,-0.11,-28.33,26.4,0.49,18.76,6.1743,0.0673,6.7466,1.8002,0.4565,1.8045,1.847372454,1.7981,0.0093,0.0237,NA,,,FAGR
87,7/30/2021,JB,Mid,Third,JBM,4,P,0,1,0,QA,1,853,B1,2,2,,10,6.51,330.67,330.24,9.22,6.7,2.52,0.25,33.07,131.05,13.1,0.39,387.1,"some selected leaves have holes, but tried to exclude all leaves with herbivory or other damage",,8/6/2021,-0.73,-31.02,22.8,0.5,22,9.501,0.0558,11.5711,2.2707,0.1445,2.0033,2.229689377,1.7984,0.0255,0.2282,NA,,,POTR5
88,7/30/2021,JB,Mid,Third,JBM,4,P,0,1,0,QA,2,7701,?,2,2,,8,3.65,207.69,207.36,9.05,7.45,1.6,0.2,25.96,129.6,12.96,0.44,438.36,some tiny holes; excluded all obvious insect damage,,8/6/2021,-0.45,-29.07,25.1,0.49,19.62,12.5259,0.0452,8.3892,2.0202,0.105,1.8745,1.861645794,1.7867,0.0349,0.1783,NA,"Original tag was 889, was changed in 2023",889,POTR5
90,7/30/2021,JB,Mid,Third,JBM,4,P,0,1,0,QA,3,840,?,2,2,,9,4.45,233.88,233.88,9.29,7.36,1.93,0.21,25.99,121.18,12.12,0.43,433.71,leaves with obvious insect damage excluded,,8/6/2021,-0.28,-29.23,22.5,0.51,22.62,7.4442,0.0449,10.8758,2.1881,0.0882,1.8589,1.901915918,1.6437,0.0198,0.1819,NA,,,POTR5
77,7/30/2021,JB,Mid,Third,JBM,4,P,0,1,0,SM,1,832,B1,2,2,,10,4.48,318.32,317.65,9.6,7.41,2.19,0.22,31.83,145.05,14.5,0.49,488.84,caterpillar in sample. Small holes in some samples,,8/6/2021,-1.93,-29.55,14.8,0.47,31.6,10.3642,0.0383,7.0389,1.0137,0.4878,1.3488,1.353056979,1.2173,0.0225,0.0262,545,,,ACSA3
79,7/30/2021,JB,Mid,Third,JBM,4,P,0,1,0,SM,2,839,A2,2,2,,7,4.18,331,329.57,9.19,7.42,1.77,0.25,47.29,186.19,18.62,0.42,423.44,every leaf had herbivory or pink spots. Tried to choose samples with most complete margins and least damage,Y,8/6/2021,-1.46,-31.36,19.2,0.5,25.83,7.3715,0.0575,7.3415,1.404,0.5123,1.5326,1.637640702,1.389,0.0171,0.0255,485,,,ACSA3
80,7/30/2021,JB,Mid,Third,JBM,4,P,0,1,0,SM,3,811,A2,2,2,,4,4.8,323.62,322.71,9.4,7.42,1.98,0.5,80.9,162.98,16.3,0.41,412.5,every leaf had at least minor herbivory damage and galls; chose the ones with most complete margins and most minor damage,,8/6/2021,-1.56,-30.57,21.9,0.49,22.4,6.4288,0.0608,8.464,1.023,0.5126,1.9706,2.136458692,1.5894,0.0155,0.0377,438,,,ACSA3
83,7/30/2021,JB,Mid,Third,JBM,4,P,0,1,0,WB,1,870,B2,2,2,,10,4.06,203.62,201.77,9.19,7.42,1.77,0.18,20.36,113.99,11.4,0.44,435.96,some shotgun holes in leaves,,8/6/2021,0.16,-28.4,20.4,0.49,24.23,6.7753,0.0417,10.9104,1.7602,0.1877,1.5725,1.572496909,1.3935,0.0119,0.1592,NA,,,BEPA
84,7/30/2021,JB,Mid,Third,JBM,4,P,0,1,0,WB,2,867,B2,2,2,,13,6.5,334.65,334.43,9.88,7.45,2.43,0.19,25.74,137.63,13.76,0.37,373.85,caterpillar in sample. All leaves had some minor herbivory; chose ones with least damage and most complete margins,Y,8/6/2021,-0.45,-28.87,21.6,0.51,23.36,5.8617,0.0384,11.3033,1.7423,0.3994,1.9378,1.956612603,1.2105,0.0134,0.1814,NA,,,BEPA
85,7/30/2021,JB,Mid,Third,JBM,4,P,0,1,0,WB,3,Buffer,Buffer,2,2,chose tree on plot boundary because it was healthy and sun-exposed,7,2.72,136.79,136.54,8.61,7.42,1.19,0.17,19.54,114.74,11.47,0.44,437.5,"chosen leaves have small brown spots, some shotgun holes. Most other leaves had clear insect damage",,8/6/2021,-0.02,-30.12,21.9,0.49,22.41,9.1687,0.0433,6.8561,1.9712,0.4595,1.7242,1.717786624,1.2304,0.0197,0.1586,NA,,,BEPA
69,7/30/2021,JB,Mid,Third,JBM,4,P,0,1,0,YB,1,899,B2,2,2,,5,3.32,187.83,187.27,8.7,7.39,1.31,0.26,37.57,142.96,14.3,0.39,394.58,"Catepillar. Some shot gun holes, tny white spots on leaves",Y,8/6/2021,-0.94,-29.89,26.5,0.49,18.51,7.6554,0.0613,8.0579,2.4779,0.5791,1.9203,2.02459622,1.2745,0.0152,0.2216,209,,,BEAL2
70,7/30/2021,JB,Mid,Third,JBM,4,P,0,1,0,YB,2,875,B2,2,2,,7,4.29,277.41,277.26,9.09,7.43,1.66,0.24,39.63,167.03,16.7,0.39,386.95,Herbivory on almost every leaf. Chose leaves with least damage. Skeletonized on chosen leaves,Y,8/6/2021,-0.75,-29.55,24.9,0.49,19.85,7.869,0.0684,10.7691,2.7254,0.4567,2.0039,1.80835106,1.4169,0.0166,0.2288,192,,,BEAL2
66,7/30/2021,JB,Mid,Third,JBM,4,P,0,1,0,YB,3,1739,A1,2,2,,12,4.33,252.07,251.68,9.13,7.44,1.69,0.14,21.01,148.93,14.89,0.39,390.3,brown spots ,Y,8/6/2021,0.14,-30.12,24.1,0.5,20.65,6.858,0.0662,9.2749,2.0993,0.41,1.9662,1.940417459,1.1784,0.0165,0.1722,204,,889,BEAL2
91,7/30/2021,JB,Mid,Third,JBM,5,Ca,0,0,1,SM,1,1424,A2,2,2,,9,5.72,361.98,361.94,10.34,7.42,2.92,0.32,40.22,123.95,12.4,0.51,510.49,"caterpillar in sample, nearly every leaf had at least minor herbivory. Chose leaves with most minor herbivory and completeness",,8/6/2021,-1.4,-28.93,14,0.47,33.89,11.0219,0.0292,6.8175,1.1885,0.2253,0.9762,0.980379048,1.1264,0.0199,0.0134,380,,,ACSA3
92,7/30/2021,JB,Mid,Third,JBM,5,Ca,0,0,1,SM,2,1415,B2,3,2,,8,5.72,406.92,406.83,10.03,7.44,2.59,0.32,50.87,157.08,15.71,0.45,452.8,all leaves had at least some herbivory; chose leaves with least amount. One has large brown spot,,8/6/2021,-0.42,-29.81,19.2,0.48,24.79,11.6923,0.0626,7.0564,1.3914,0.2547,0.9007,1.132578008,1.3914,0.0226,0.0266,451,,,ACSA3
93,7/30/2021,JB,Mid,Third,JBM,5,Ca,0,0,1,SM,3,1451,A1,2,2,,9,4.28,328.44,328.33,9.37,7.42,1.95,0.22,36.49,168.38,16.84,0.46,455.61,one chose leaf has minor skeletonizer damage. Many bugs in the sample,,8/6/2021,-1.21,-30.02,15,0.48,32.01,7.2112,0.0384,8.2814,1.4781,0.0961,1.0531,0.993252588,1.13,0.0145,0.0207,463,,,ACSA3
98,7/30/2021,JB,Mid,Third,JBM,5,Ca,0,0,1,WB,1,1430,B1,3,2,,6,3.15,179.07,177.63,8.64,7.42,1.22,0.2,29.84,145.6,14.56,0.39,387.3,every leaf had substantial herbivory. Tried to choose leaves with least damage,Y,8/7/2021,0.62,-29.16,29.4,0.51,17.21,5.5489,0.0537,10.3036,1.1396,0.2316,1.7993,1.830327326,1.396,0.008,0.1069,NA,,,BEPA
97,7/30/2021,JB,Mid,Third,JBM,5,Ca,0,0,1,WB,2,1439,A1,5,3,,10,4.88,337.66,336.06,9.29,7.32,1.97,0.2,33.77,170.59,17.06,0.4,403.69,every leaf had herbivory along the edges. Chose the 10 leaves with the least,Y,8/7/2021,0.678676053,-30.38093911,23.59399805,0.492399953,20.86971238,7.0774,0.0459,12.9414,1.2032,0.2053,1.5112,1.539911776,1.2627,0.0114,0.1339,NA,,,BEPA
94,7/30/2021,JB,Mid,Third,JBM,5,Ca,0,0,1,YB,1,1461,A1,2,2,,4,5.93,393.06,391.8,9.43,7.42,2.01,0.5,98.26,194.92,19.49,0.34,338.95,"every leaf has major insect damage, chlorotic growths. Chose four leaves with most complete margins and least damage",Y,8/6/2021,0.81,-30.18,23,0.49,21.195,9.1458,0.0524,13.6303,2.3124,0.263,1.5593,1.574163724,1.1916,0.0187,0.1264,231,,,BEAL2
95,7/30/2021,JB,Mid,Third,JBM,5,Ca,0,0,1,YB,2,1410,B1,3,2,,6,3.26,226.02,225.08,8.67,7.45,1.22,0.2,37.67,184.49,18.45,0.37,374.23,every leaf had at least some damage. chose leaves with smallest holes and least herbivory,,8/6/2021,0.2,-30.08,23.3,0.48,20.54,11.1148,0.053,12.2888,2.3594,0.3069,1.5243,1.54642943,1.3368,0.0231,0.1608,244,,,BEAL2
96,7/30/2021,JB,Mid,Third,JBM,5,Ca,0,0,1,YB,3,1032,B2,2,2,,4,1.93,127.67,127.07,8.22,7.31,0.91,0.23,31.92,139.63,13.96,0.47,471.5,"nearly all leaves had insect damage,  disease, or herbivory. Chose leaves with least",,8/6/2021,-0.03,-30.89,25.9,0.5,19.12,8.8915,0.0883,4.8866,2.1577,0.1444,1.1791,1.204939152,1.233,0.0206,0.0892,242,,,BEAL2
13,7/29/2021,JB,Old,Second,JBO,1,NP,1,1,0,BE,1,8035,C2,4,2,,12,3.93,383.15,381.65,9.25,7.39,1.86,0.16,31.93,205.19,20.52,0.47,473.28,"small holes , some light spotss. Other samples had more clear herbivory or lacked petioles",,8/1/2021,-0.18,-30.42,25.8,0.49,19.11,6.0605,0.059,7.6187,1.8182,0.5545,1.7279,1.760133988,1.3776,0.0106,0.0306,NA,,,FAGR
10,7/29/2021,JB,Old,Second,JBO,1,NP,1,1,0,SM,1,8028,A2,2,2,,9,6.56,523.69,523.25,10.27,7.4,2.87,0.32,58.19,182.32,18.23,0.44,437.5,"some BB holes, tiny holes, tiny brown spots",,8/1/2021,-0.53,-29.18,21.1,0.48,22.68,10.4854,0.0514,7.5552,1.2982,0.5072,1.6298,1.657992266,1.5149,0.0289,0.0268,428,,,ACSA3
11,7/29/2021,JB,Old,Second,JBO,1,NP,1,1,0,SM,2,8003,C3,2,2,,12,7.55,465.54,465.09,10.5,7.43,3.07,0.26,38.79,151.5,15.15,0.41,406.62,"some BB holes, other holes, tiny brown and white spots",,8/1/2021,-0.53,-28.82,22.9,0.48,20.97,9.8718,0.0544,7.9696,1.3409,0.6866,1.7079,1.7640596,1.5028,0.0269,0.0519,461,,,ACSA3
12,7/29/2021,JB,Old,Second,JBO,1,NP,1,1,0,SM,3,8029,B2,2,2,,7,3.14,214.17,213.05,8.89,7.48,1.41,0.2,30.6,151.1,15.11,0.45,449.04,"some BB holes, tiny light spots and brown spots. Discarded leaves had bumps, more substantial herbivory, and were missing petioles",Y,8/1/2021,-0.24,-28.5,21.8,0.49,22.54,8.1389,0.0559,7.8899,1.429,0.7427,1.5806,1.60007065,1.5026,0.0216,0.0307,481,,,ACSA3
16,7/29/2021,JB,Old,Second,JBO,1,NP,1,1,0,YB,1,8019,A3,2,2,,13,5.67,285.23,283.46,10.02,7.41,2.61,0.2,21.94,108.6,10.86,0.46,460.32,most of the good leaves were on the smaller side - the larger leaves had many more holes,,8/1/2021,-0.23,-28.61,25.8,0.5,19.23,7.1547,0.05,8.1419,1.7967,0.8673,1.6532,1.77957773,1.4369,0.0189,0.2364,281,,,BEAL2
17,7/29/2021,JB,Old,Second,JBO,1,NP,1,1,0,YB,2,8006,C3,2,2,,10,5.78,321.71,320.58,9.65,7.37,2.28,0.23,32.17,140.61,14.06,0.39,394.46,"lots of holes in all leaves, minor chlorosis. Leaves not used had more obvious signs of herbivory, and wrinkling",,8/1/2021,-0.24,-28.33,29,0.49,16.89,10.0084,0.0629,12.2807,2.8506,1.3271,2.8398,2.854911666,1.5753,0.0268,0.3441,242,,,BEAL2
18,7/29/2021,JB,Old,Second,JBO,1,NP,1,1,0,YB,3,8030,B2,2,2,,14,5.61,304.04,304.01,9.32,7.37,1.95,0.14,21.72,155.9,15.59,0.35,347.59,,,8/1/2021,-0.02,-28.11,26.5,0.48,18.28,6.7435,0.064,8.5109,2.1427,1.0145,1.7223,1.735204604,1.3899,0.0149,0.2858,278,,,BEAL2
14,7/29/2021,JB,Old,Second,JBO,2,P,0,1,0,BE,1,8108,B3,2,2,Tree looks a bit sick,13,4.66,369.17,368.54,9.89,7.38,2.51,0.19,28.4,146.83,14.68,0.54,538.63,"small holes, fairly small leaves, chlorotic",,8/1/2021,0.48,-29.96,18.1,0.48,26.74,5.3007,0.0374,3.7268,1.3217,0.3108,1.4227,1.43,1.0785,0.0113,0.0177,NA,,,FAGR
15,7/29/2021,JB,Old,Second,JBO,2,P,0,1,0,BE,2,8109,B3,2,2,,11,4.2,NA,NA,9.79,7.42,2.37,0.22,27.65,NA,NA,0.56,564.29,"chlorotic, lots of small holes and BB holes and brown spots. Tried to choose those with least herbivory",,8/1/2021,0.44,-30.22,14.1,0.49,34.47,3.4986,0.0284,3.2351,0.8679,0.2154,1.1293,1.143889949,0.7967,0.0072,0.0128,NA,only have one image of 7 leaves. Missing the second. Total area per leaf estimated from these 7. SLA not calculated,,FAGR
22,7/29/2021,JB,Old,Second,JBO,2,P,0,1,0,SM,1,8067,A1,4,2,,5,5.08,340.37,339.5,9.66,7.42,2.24,0.45,68.07,151.56,15.16,0.44,440.94,signs of disease on other leaves not taken. Leaves not taken also had more shotgun holes,,8/1/2021,missing,missing,17.73664589,0.47750977,26.92221362,6.0779,0.0566,8.0717,0.909,0.5788,1.6358,1.69152693,1.6529,0.0162,0.0253,441,,,ACSA3
23,7/29/2021,JB,Old,Second,JBO,2,P,0,1,0,SM,2,8079,C2,4,2,,5,3.72,212.56,211.24,9.14,7.32,1.82,0.36,42.51,116.07,11.61,0.49,489.25,"some shotgun holes, very minor signs of herbivory in one or two leaves. Leaves not chosen were diseased or incomplete margins",,8/1/2021,-0.92,-28.82,18.2,0.48,26.33,9.6694,0.0375,7.0014,1.7411,0.5371,1.5896,1.606875913,1.6242,0.0329,0.0311,519,,,ACSA3
24,7/29/2021,JB,Old,Second,JBO,2,P,0,1,0,SM,3,8090,B2,3,2,,7,2.98,198.14,196.88,8.83,7.35,1.48,0.21,28.31,133.03,13.3,0.5,496.64,some shotgun holes and chlorosis; all other leaves had signs of disease or incomplete margins. One chosen leaf has some brown spots,,8/1/2021,-1.405,-29.24,17.9,0.49,27.155,4.0461,0.0577,8.9514,0.5429,0.4611,1.1753,1.193388739,1.1504,0.0137,0.0212,372,,,ACSA3
19,7/29/2021,JB,Old,Second,JBO,2,P,0,1,0,YB,1,8070,B1,5,2,,7,2.75,162.1,160.74,8.66,7.44,1.22,0.17,23.16,131.76,13.18,0.44,443.64,"there weren't many leaves, and many of them had tons of shotgun holes",Y,8/1/2021,0.1,-27.3,25.8,0.48,18.67,8.1011,0.0616,10.3531,2.1561,0.9854,1.7048,1.709173333,1.3059,0.0221,0.2222,258,,,BEAL2
20,7/29/2021,JB,Old,Second,JBO,2,P,0,1,0,YB,2,8113,C3,2,2,,11,4.47,147.06,146.5,9.08,7.47,1.61,0.15,13.37,90.99,9.1,0.36,360.18,lots of tiny holes; some tiny brown spots. Includes leaves from very top (very sun exposed),,8/1/2021,-0.1,-28.14,27.9,0.49,17.47,6.9308,0.2279,10.5629,1.9722,1.0694,1.9023,1.925251049,1.4857,0.017,0.2271,199,,,BEAL2
21,7/29/2021,JB,Old,Second,JBO,2,P,0,1,0,YB,3,8115,C3,2,2,one of the leaders is dead,7,6.75,390.72,390.14,9.91,7.47,2.44,0.35,55.82,159.89,15.99,0.36,361.48,very large leaves! Took ones with fewest holes and fewest signs of herbivory ,,8/1/2021,0.39,-29.55,29.2,0.48,16.59,7.8608,0.0647,13.2368,1.9515,1.1131,2.4297,2.490098103,1.4724,0.0216,0.28,180,,,BEAL2
4,7/29/2021,JB,Old,Second,JBO,3,N,1,0,0,BE,1,8144,A2,2,2,DBH = 20.3,10,5.89,397.08,396.76,10.75,7.37,3.38,0.34,39.71,117.39,11.74,0.57,573.85,"minor holes, some chlorosis",,8/1/2021,0.42,-28.33,20,0.49,24.52,3.6032,0.0573,4.6882,1.2936,0.5285,1.1285,1.1354,1.2863,0.0053,0.0191,NA,,,FAGR
5,7/29/2021,JB,Old,Second,JBO,3,N,1,0,0,BE,2,8130,A1,2,2,,10,4.48,294.14,293.92,9.74,7.38,2.36,0.24,29.41,124.54,12.45,0.53,526.79,,,8/1/2021,-0.34,-30.13,21.8,0.49,22.61,5.3426,0.0544,3.986,1.5639,0.4476,1.2239,1.240264945,1.4318,0.014,0.0215,NA,,,FAGR
6,7/29/2021,JB,Old,Second,JBO,3,N,1,0,0,BE,3,8126,B1,2,2,,19,4,303.7,303.21,9.7,7.4,2.3,0.12,15.98,131.83,13.18,0.58,575,,,8/1/2021,0.16,-31.15,19.3,0.51,26.32,3.8532,0.0505,2.3144,1.1235,0.3341,1.2183,1.241176524,1.2301,0.0101,0.0164,NA,,,FAGR
1,7/29/2021,JB,Old,Second,JBO,3,N,1,0,0,SM,1,8164,C2,2,2,,15,7.78,NA,NA,11.52,7.39,4.13,0.28,29.65,NA,NA,0.53,530.85,,,8/1/2021,-1.61,-29.04,16.7,0.49,29.25,3.2019,0.0569,5.0669,0.7843,0.4797,0.8352,0.851980879,1.0547,0.0105,0.0175,449,only have 12 leaves images. Area per leaf based on those 12 leaves. No SLA measurements,,ACSA3
2,7/29/2021,JB,Old,Second,JBO,3,N,1,0,0,SM,2,8168,C3,2,2,,7,4.18,314.96,314.28,9.21,7.41,1.8,0.26,44.99,174.6,17.46,0.43,430.62,very very minor holes and browning - most of the discarded leaves had nubs (fungal or bugs?),,8/1/2021,-1.38,-29.36,19.1,0.46,24.35,5.7807,0.0419,9.2373,1.2401,0.6399,1.0334,1.055434615,1.3611,0.0213,0.0319,510,,,ACSA3
3,7/29/2021,JB,Old,Second,JBO,3,N,1,0,0,SM,3,8179,B3,2,2,,14,6.35,376.55,376.12,10.73,7.45,3.28,0.23,26.9,114.67,11.47,0.52,516.54,very minor holes. Most of the good leaves were quite small. A few BB holes from shotgun,,8/1/2021,-1.34,-28.36,18.7,0.49,26.19,4.9964,0.0522,5.1333,0.9437,0.7395,0.8127,0.831325511,1.1876,0.0184,0.0262,481,,,ACSA3
7,7/29/2021,JB,Old,Second,JBO,3,N,1,0,0,YB,1,8154,B2,2,2,,6,3.73,232.08,228.24,9.17,7.4,1.77,0.3,38.68,128.95,12.9,0.47,474.53,"not many good leaves. Shotgun holes, some chlorotic and brown spots, some minor herbivory. All other leaves were much more chewed and/or did not have petioles",Y,8/1/2021,-0.35,-29.31,27.7,0.51,18.27,3.9401,0.0697,10.013,1.2879,0.6043,1.276,1.291926876,1.2707,0.0093,0.1326,283,,,BEAL2
8,7/29/2021,JB,Old,Second,JBO,3,N,1,0,0,YB,2,8125,B2,3,3,new in 2021,8,3.91,245.99,244.28,9.13,7.41,1.72,0.22,30.75,142.02,14.2,0.44,439.9,tried to take as many good leaves as possible. Four leaves sort of wrinkly. Second scan is wrinkly photo,Y,8/1/2021,0.13,-29.31,27.5,0.5,18.23,5.0629,0.0565,9.1737,1.5369,0.6354,1.2726,1.290174572,1.2562,0.0145,0.1501,180,,,BEAL2
9,7/29/2021,JB,Old,Second,JBO,3,N,1,0,0,YB,3,8180,B3,4,3,,4,1.5,90.86,88.57,8.1,7.37,0.73,0.18,22.71,121.33,12.13,0.49,486.67,"only four leaves did not have petioles. Not enough to reach 4 g. small holes, some chlorosis, rips",Y,8/1/2021,-0.11,-26.39,31.9,0.5,15.52,10.5688,0.0765,6.4236,2.8929,1.1243,1.7835,1.783515595,1.583,0.0287,0.3033,323,,,BEAL2
31,7/29/2021,JB,Old,Second,JBO,4,Control,0,0,0,BE,1,Buffer,Buffer,2,2,"corner of buffer by A1, flagging tape on it",21,6.48,441.48,441.34,10.67,7.42,3.25,0.15,21.02,135.8,13.58,0.5,501.54,many leaves had chlorotic spots,,8/4/2021,-0.65,-27.99,22.7,0.49,21.65,6.9455,0.0538,9.4562,0.9891,0.5952,1.0952,1.125478909,1.6882,0.0081,0.0207,NA,,,FAGR
32,7/29/2021,JB,Old,Second,JBO,4,Control,0,0,0,BE,2,Outside,Outside,2,2,outside plot near A1; added tape,16,5.85,396.29,396.29,10.46,7.41,3.05,0.19,24.77,129.93,12.99,0.52,521.37,some brown spots,,8/4/2021,-0.713333333,-28.87333333,23.6,0.49,20.96,5.8728,0.0626,9.5495,1.3311,0.5723,1.2292,1.259532298,1.537,0.0077,0.0213,NA,,,FAGR
33,7/29/2021,JB,Old,Second,JBO,4,Control,0,0,0,BE,3,Outside,Outside,2,2,outside plot near A1; added tape,8,2.6,163.66,163.62,8.83,7.38,1.45,0.18,20.46,112.84,11.28,0.56,557.69,"not many leaves. Included some leaves with brown spots, one with a tiny bit of skeletonizer damage",,8/4/2021,-0.61,-28.54,22.1,0.5,22.69,4.1229,0.0544,11.1139,1.0514,0.4027,0.6714,1.014856439,1.2692,0.0056,0.2057,NA,,,FAGR
25,7/29/2021,JB,Old,Second,JBO,4,Control,0,0,0,SM,1,54,B2,2,2,,10,4.36,252.51,251.79,9.65,7.46,2.19,0.22,25.25,114.97,11.5,0.5,502.29,most good leaves were small. Many leaves had insect damage. Chosen leaves had some tiny brown spots and holes,,8/4/2021,-1.76,-28.51,15.5,0.48,31.14,8.9834,0.0368,4.9473,1.5092,0.9503,0.9808,1.026425569,1.2417,0.0208,0.0507,458,,,ACSA3
26,7/29/2021,JB,Old,Second,JBO,4,Control,0,0,0,SM,2,7560,A2,2,2,,11,6.23,341.17,341.05,10.67,7.39,3.28,0.3,31.02,103.98,10.4,0.53,526.48,"most leaves had pink disease spots or bug galls; chose withes without, had some rips and brown spots and many were small",,8/4/2021,-1.78,-27.95,16,0.49,30.97,6.1772,0.043,6.385,0.9891,0.8484,0.9761,0.976144256,1.0995,0.0148,0.0257,396,,,ACSA3
27,7/29/2021,JB,Old,Second,JBO,4,Control,0,0,0,SM,3,62,B3,2,2,,6,4.21,228.32,226.43,9.54,7.47,2.07,0.35,38.05,109.39,10.94,0.49,491.69,"most leaves had galls, fungal disease, or lots of herbivory; opted for leaves with more signs of gun damage than herbivory or disease. One leaf included with chlorosis, some herbivory, and 1 gall (removed)",,8/4/2021,-1.64,-28.12,15.2,0.49,32.56,4.0192,0.0359,10.1852,0.7679,0.4166,0.5437,0.74859376,1.0579,0.0109,0.1338,337,,,ACSA3
28,7/29/2021,JB,Old,Second,JBO,4,Control,0,0,0,YB,1,1035,Buffer,2,2,by B3,17,7.09,373.31,372.19,10.42,7.43,2.99,0.18,21.96,124.48,12.45,0.42,421.72,some shotgun holes and brown spots,,8/4/2021,-0.139942714,-27.6376278,25.38866494,0.479947482,18.90400632,8.9033,0.0519,11.2902,1.7772,0.9786,1.4061,1.425650485,1.4018,0.016,0.1954,242,,,BEAL2
29,7/29/2021,JB,Old,Second,JBO,4,Control,0,0,0,YB,2,1044,Buffer,3,2,by A3,8,4.19,259.47,258.92,9.24,7.37,1.87,0.23,32.43,138.46,13.85,0.45,446.3,"some small shotgun holes, other holes, and brown spots. Other leaves lacked petioles or had many more holes or herbivory",,8/4/2021,-0.04,-29.19,25.4,0.47,18.73,7.7634,0.1242,12.6476,1.535,1.0348,1.3993,1.415831779,1.2459,0.0166,0.2272,229,,,BEAL2
30,7/29/2021,JB,Old,Second,JBO,4,Control,0,0,0,YB,3,1036,Buffer,3,2,by A3,8,3.36,224.48,221.52,8.73,7.44,1.29,0.16,28.06,171.72,17.17,0.38,383.93,"very few leaves without herbivory; chose leaves with the least, and with the most intact margins",,8/4/2021,0.17,-29.48,27.9,0.48,17.29,10.8683,0.0679,17.2727,2.8518,1.1981,1.8367,1.869966285,1.481,0.0224,0.3298,227,,,BEAL2
40,7/30/2021,JB,Old,Second,JBO,5,Ca,0,0,1,BE,1,1141,A1,3,2,"yellow leaves, dieback",10,3.88,332.43,327.51,9.48,7.43,2.05,0.21,33.24,159.76,15.98,0.53,528.35,One leaf has skeletonizer damage. Other have shotgun holes or red spots patches. Excluded leaves had many more shotgun holes and herbivory. Leaves look chlorotic,,8/5/2021,0.64,-30.26,20.3,0.51,25.15,5.4264,0.0511,1.8725,1.0443,0.4489,2.3055,2.326048626,1.3314,0.0129,0.0145,NA,,,FAGR
