Site,Stand,Plot,Treatment,Age,Subplot,Species,previous tags,TagID,DBH2008,DBH2009 ,DBH2010,DBH2011,DBH2015,DBH2019,DBH2023,,liveBA11,liveBA15,liveBA19,liveBA23,,BA2011,BA2015,BA2019,BA2023,,chgBA11_15,chgBA15_19,chgBA19_23,,RBAIyr11_15,RBAIyr15_19,RBAIyr19_23,,deadyr,dead2008-2010,dead2011,dead2015,dead2019,dead2023,notes2008-10,notes2011,notes2015,notes2019,notes2023,,ingrowthyear,ingrowth5x5
HB,HBO,2,N,Late,C3,YB,,8408,17.4,,,17.3,,,,,0,0,0,0,,235.1,0,0,0,,-1,#DIV/0!,#DIV/0!,,,,,,11,dead,dead,,,,,,Dead snag,,,,,
HB,HBO,2,N,Late,C3,YB,,8409,28.7,,,28.5,,,,,0,0,0,0,,637.9,0,0,0,,-1,#DIV/0!,#DIV/0!,,,,,,11,dead,dead,,,,,Connected to #8408,Dead snag,,,,,
HB,HBO,2,N,Late,B1,SM,,8424,23,,,23.2,23.2,,,,422.7,0,0,0,,422.7,422.7,0,0,,0,-1,#DIV/0!,,0,,,,15,,,dead,,,,,Dead snag,,,,,
HB,HBO,2,N,Late,A1,YB,,8428,32.9,,,32.9,34.5,36.1,,,850.1,934.8,0,0,,850.1,934.8,1023.5,0,,0.09962953,0.094904432,-1,,0.02402745,0.022925614,,,19,,,,dead,,,,,Standing,,,,
HB,HBO,2,N,Late,A1,YB,,8430,28.8,,,29.2,29.5,30,,,669.7,683.5,0,0,,669.7,683.5,706.9,0,,0.0206535,0.034185579,-1,,0.005123859,0.008438968,,,19,,,,dead,,2008 DBH recorded as 38.8 but this must be an error,DBH confirmed by Matt in Sept 2011,,Standing,,,,
HB,HBO,2,N,Late,B1,YB,,8426,32,,,32,33,33,,,804.2,855.3,0,0,,804.2,855.3,855.3,0,,0.063476563,0,-1,,0.015504801,0,,,19,,,,dead,,,,,"Fallen, tag removed",,,,
HB,HBO,2,N,Late,B3,BE,,8404,47.9,,,48.3,48.4,48.8,48.9,,1832.2,1839.8,1870.4,0,,1832.2,1839.8,1870.4,1878.1,,0.004145073,0.016597227,0.00410256,,0.001034661,0.004123729,0.001024066,,23,,,,,dead,,,Sapflow tree (Sapflow-HRM),,,,,
HB,HBO,2,N,Late,A1,YB,,8429,32.9,,,32.8,33.6,33.7,34.1,,845,886.7,892,913.3,,845,886.7,892,913.3,,0.049375372,0.005961239,0.023879756,,0.012121655,0.00148699,0.005917211,,,,,,,,,Connected to #8428,,,,,,
HB,HBO,2,N,Late,A1,YB,,8431,,,,26.5,27,27.4,28.3,,551.5,572.6,589.6,629,,551.5,572.6,589.6,629,,0.038091848,0.029849108,0.066772337,,0.009389877,0.007380174,0.016290665,,,,,,,,2008 DBH recorded as 38.4 but this must be an error,DBH confirmed by Matt in Sept 2011,,,,,,
HB,HBO,2,N,Late,A1,YB,,8432,46.8,,,47.5,48.2,48.6,48.5,,1772.1,1824.7,1855.1,1847.5,,1772.1,1824.7,1855.1,1847.5,,0.029690859,0.01666638,-0.004110993,,0.007341472,0.004140804,-0.001029336,,,,,,,,,,,,checked; half dead,,,
HB,HBO,2,N,Late,A1,YB,,8433,26.5,,,26.9,27.6,28.5,28.8,,568.3,598.3,637.9,651.4,,568.3,598.3,637.9,651.4,,0.05272177,0.066280718,0.021163435,,0.012927591,0.016173556,0.00524938,,,,,,,,2008 DBH recorded as 36.5 but this must be an error,DBH confirmed by Matt in Sept 2011,,,,,,
HB,HBO,2,N,Late,A2,YB,,8435,41.5,,,42,44.1,45.5,46.7,,1385.4,1527.5,1626,1712.9,,1385.4,1527.5,1626,1712.9,,0.1025,0.064499874,0.053442821,,0.024695077,0.015749,0.013100995,,,,,,,,,,,,,,,
HB,HBO,2,N,Late,A2,BE,,8436,18.8,,,19,19.1,19.4,19.3,,283.5,286.5,295.6,292.6,,283.5,286.5,295.6,292.6,,0.010554017,0.031660316,-0.010282708,,0.002628125,0.007822805,-0.002580649,,,,,,,,,,,,checked,,,
HB,HBO,2,N,Late,A2,BE,,8437,13,,,13.5,13.5,13.4,13.6,,143.1,143.1,141,145.3,,143.1,143.1,141,145.3,,0,-0.014759945,0.030073513,,0,-0.003710588,0.007435047,,,,,,,,,,Bump @ DBH,Checked,on bump,,,
HB,HBO,2,N,Late,A2,YB,,8438,23.9,,,24.3,25.2,25.5,26,,463.8,498.8,510.7,530.9,,463.8,498.8,510.7,530.9,,0.075445816,0.023951247,0.039600154,,0.018350154,0.00593477,0.009756329,,,,,,,,2008 DBH recorded as 33.9 but this must be an error,"confirmed in A2, not B2, but near line; DBH confirmed by Matt in Sept 2011",,,,,,
HB,HBO,2,N,Late,A3,YB,,8401,36,,,36.9,39.4,40.1,41.2,,1069.4,1219.2,1262.9,1333.2,,1069.4,1219.2,1262.9,1333.2,,0.140091509,0.035848643,0.055615326,,0.03332022,0.008844139,0.013622919,,,,,,,,,,,,,,,
HB,HBO,2,N,Late,A3,BE,,8402,29.8,,,30.4,30.8,30.8,31.2,,725.8,745.1,745.1,764.5,,725.8,745.1,745.1,764.5,,0.02648892,0,0.026142688,,0.006557447,0,0.006472559,,,,,,,,,,,Checked; Diseased,,,,
HB,HBO,2,N,Late,A3,YB,,8405,49.4,,,50.5,52.4,54.1,55.5,,2003,2156.5,2298.7,2419.2,,2003,2156.5,2298.7,2419.2,,0.076663072,0.065938028,0.052425678,,0.01863819,0.016091899,0.012856359,,,,,,,,,,,,,,,
HB,HBO,2,N,Late,B1,SM,,8423,44.1,,,45.3,45.6,45.9,47.6,,1611.7,1633.1,1654.7,1779.5,,1611.7,1633.1,1654.7,1779.5,,0.013288891,0.013201177,0.075445816,,0.003305794,0.003284081,0.018350154,,,,,,,,,dbh 48 with bark; est 45.3,Do not compare with 2011: bark stripping off; Sapflow tree (Sapflow-HRM),,,,,
HB,HBO,2,N,Late,B1,SM,,8425,54.6,,,52.5,53.6,54.2,54.9,,2164.8,2256.4,2307.2,2367.2,,2164.8,2256.4,2307.2,2367.2,,0.042343764,0.022513366,0.025997059,,0.010421883,0.005581439,0.006436848,,,,,,,,,Sap flow tree; measured 5cm above nail,Measured @ 5 cm above nail consistent with 2011; Sapflow tree (Sapflow-HRM),Measured at 5 cm above nail; 56.6 at bottom of dowel,measured at/above nail; 56.4 with dowel,,,
HB,HBO,2,N,Late,B1,YB,,8427,18.9,,,19.4,19.8,20.1,21,,295.6,307.9,317.3,346.4,,295.6,307.9,317.3,346.4,,0.041662238,0.030532599,0.09155714,,0.010256679,0.007547277,0.022142906,,,,,,,,,,,,,,,
HB,HBO,2,N,Late,B2,YB,,8415,55.1,,,57.5,58.5,60.9,62.8,,2596.7,2687.8,2912.9,3097.5,,2596.7,2687.8,2912.9,3097.5,,0.035085066,0.083734385,0.063370731,,0.00865817,0.020306641,0.015479535,,,,,,,,,,,,,,,
HB,HBO,2,N,Late,B2,BE,,8439,16.2,,,16.3,16.6,16.7,16.8,,208.7,216.4,219,221.7,,208.7,216.4,219,221.7,,0.037148557,0.012084483,0.012011904,,0.009160497,0.003007526,0.002989543,,,,,,,,,,,,,,,
HB,HBO,2,N,Late,B3,BE,,8406,13.4,,,13.8,14.5,14.3,14.5,,149.6,165.1,160.6,165.1,,149.6,165.1,160.6,165.1,,0.104022264,-0.027395957,0.028167637,,0.025048603,-0.006920498,0.006968725,,,,,,,,,,,Checked,,,,
HB,HBO,2,N,Late,C1,SM,,8419,42.3,,,37.1,37.5,38.5,38.4,,1081,1104.5,1164.2,1158.1,,1081,1104.5,1164.2,1158.1,,0.021679587,0.054044444,-0.005188059,,0.005376383,0.01324561,-0.001299546,,,,,,,,,Sap flow tree; measured 10cm above nail,Measured @ 10 cm above nail consistent with 2011; Sapflow tree (Sapflow-HRM),"Measured at 10 cm above nail consistent with 2011, 2015; 43.8 at bottom of dowel",measured 10 cm above nail.  Dowel=44.1,,,
HB,HBO,2,N,Late,C1,BE,,8420,21.4,,,23.1,23.6,25.2,25.6,,419.1,437.4,498.8,514.7,,419.1,437.4,498.8,514.7,,0.04375855,0.140189601,0.031997984,,0.010764573,0.033342446,0.007905261,,,,,,,,,Sap flow tree; measured 10cm above nail,Measured @ 10 cm above nail consistent with 2011; Sapflow tree (Sapflow-HRM),Measured at 10 cm above nail; 25 at bottom of dowel,measured 10 cm above nail.  Dowel = 25.7,,,
HB,HBO,2,N,Late,C1,BE,,8421,11.7,,,12.5,13.8,15,15.7,,122.7,149.6,176.7,193.6,,122.7,149.6,176.7,193.6,,0.218816,0.18147448,0.095511111,,0.050714043,0.04257207,0.023067284,,,,,,,,,,,,,,,
HB,HBO,2,N,Late,C1,YB,,8422,46.3,,,47.9,50.4,52.6,55,,1802,1995,2173,2375.8,,1802,1995,2173,2375.8,,0.107108145,0.089206979,0.09333661,,0.025764138,0.021592283,0.022559229,,,,,,,,,,,,,,,
HB,HBO,2,N,Late,C2,BE,,8416,10.5,,,11,11.5,11.9,12,,95,103.9,111.2,113.1,,95,103.9,111.2,113.1,,0.092975207,0.070775047,0.016877339,,0.022474716,0.01724265,0.004192891,,,,,,,,,,,,,,,
HB,HBO,2,N,Late,C3,YB,,8407,38.6,,,36.5,37.7,38.5,40.3,,1046.3,1116.3,1164.2,1275.6,,1046.3,1116.3,1164.2,1275.6,,0.066834303,0.042890613,0.09569236,,0.016305423,0.010554382,0.023109597,,,,,,,,,Measured at nail,Measured @ nail consistent with 2011,"Measured at nail consistent with 2011, 2015; 42.4 at bottom of dowel",measured at nail.  Dowel = 45.2,,,
HB,HBO,2,N,Late,C3,YB,,8410,33.2,,,33.6,35.3,35.9,37.6,,886.7,978.7,1012.2,1110.4,,886.7,978.7,1012.2,1110.4,,0.103750354,0.034283238,0.0969499,,0.024985482,0.008462774,0.023403029,,,,,,,,,Measured at nail,Measured @ nail consistent with 2011; Sapflow tree (Sapflow-HRM),"Measured at nail consistent with 2011, 2015; 37 at bottom of dowel",measured at nail.  Dowel = 38.2,,,
HB,HBO,2,N,Late,C3,BE,,8411,11.6,,,11.5,12,12.8,13.5,,103.9,113.1,128.7,143.1,,103.9,113.1,128.7,143.1,,0.088846881,0.137777778,0.112365723,,0.021507837,0.032795559,0.026979795,,,,,,,,,Initially not found 2011.  Found and measured 9/25/2011,,,on bump,,,
HB,HBO,2,N,Late,C3,YB,,8412,20.5,,,21.3,22.1,22.4,23.6,,356.3,383.6,394.1,437.4,,356.3,383.6,394.1,437.4,,0.076528026,0.027333593,0.110012755,,0.018606247,0.006764451,0.026436276,,,,,,,,,Initially not found 2011.  Found and measured 9/25/2011,,,,,,
HB,HBO,2,N,Late,C3,YB,,8413,38.2,,,39.2,40.7,42.9,44.1,,1206.9,1301,1445.5,1527.5,,1206.9,1301,1445.5,1527.5,,0.077994846,0.111029949,0.05672649,,0.018953044,0.026671347,0.013889554,,,,,,,,,,Sapflow tree (Sapflow-HRM),,,,,
HB,HBO,2,N,Late,C3,BE,,8414,18,,,18.5,18.7,19.3,19.3,,268.8,274.6,292.6,292.6,,268.8,274.6,292.6,292.6,,0.021738495,0.065200606,0,,0.005390875,0.015916119,0,,,,,,,,,,,,,,,
HB,HBO,3,NP,Late,A2,BE,,1039,,,,,10,10.9,12,,0,78.5,93.3,113.1,,0,78.5,93.3,113.1,,#DIV/0!,0.1881,0.21201919,,,0.044030651,0.049246125,,,,,,,,,,New addition,,,,2015,out
HB,HBO,3,NP,Late,C3,BE,,7771,,,,,,,12,,0,0,0,113.1,,0,0,0,113.1,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,"new add; inside 5x5; bad BBD, bumpy",,2023,in
HB,HBO,3,NP,Late,A1,BE,,8455,21.2,,,21.2,,,,,0,0,0,0,,353,0,0,0,,-1,#DIV/0!,#DIV/0!,,,,,,11,,dead,,,,,"Identified as BE in 2008, SM in 2011.  Confirmed BE in 2011 by Matt",Dead snag,Standing,,,,
HB,HBO,3,NP,Late,A2,BE,,8450,15.5,,,15.7,,,,,0,0,0,0,,193.6,0,0,0,,-1,#DIV/0!,#DIV/0!,,,,,,11,,dead,,,,,,,,,,,
HB,HBO,3,NP,Late,A3,WB,,,,,,12.2,,,,,0,0,0,0,,116.9,0,0,0,,-1,#DIV/0!,#DIV/0!,,,,,,11,,dead,,,,,No tag found,Not found,,,,,
HB,HBO,3,NP,Late,B2,BE,,8450,,,,15.4,,,,,0,0,0,0,,186.3,0,0,0,,-1,#DIV/0!,#DIV/0!,,,,,,11,,dead,,,,,,Standing dead,,,,,
HB,HBO,3,NP,Late,B2,YB,,8461,40.7,,,38.6,,,,,0,0,0,0,,1170.2,0,0,0,,-1,#DIV/0!,#DIV/0!,,,,,,11,dead,dead,,,,,,"Dead on ground, tag removed",,,,,
HB,HBO,3,NP,Late,B3,YB,,8468,11,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,11,dead,dead,,,,,Tree not found in 2011; assume dead & fallen,"Tree not found, assumed dead",,,,,
HB,HBO,3,NP,Late,C1,YB,,8481,24.5,,,24.2,,,,,0,0,0,0,,460,0,0,0,,-1,#DIV/0!,#DIV/0!,,,,,,11,dead,dead,,,,,,Dead snag,Standing,,,,
HB,HBO,3,NP,Late,C2,YB,,8476,27.3,,,28.5,29,30.1,30.5,,637.9,660.5,711.6,730.6,,637.9,660.5,711.6,730.6,,0.035395506,0.077300832,0.026754672,,0.00873379,0.018789004,0.006622589,,,,,,,,,,Alive; was recorded dead earlier,,, ,,
HB,HBO,3,NP,Late,C2,BE,,8480,24.5,,,24.6,,,,,0,0,0,0,,475.3,0,0,0,,-1,#DIV/0!,#DIV/0!,,,,,,11,dead,dead,,,,,Connected to #8479,Dead snag,Standing,,,,
HB,HBO,3,NP,Late,A3,YB,,8446,33.2,,,34.1,34.1,,,,913.3,0,0,0,,913.3,913.3,0,0,,0,-1,#DIV/0!,,0,,,,15,,,dead,,,,,Dead snag,,,,,
HB,HBO,3,NP,Late,A3,YB,,,,,,12.5,12.5,,,,122.7,0,0,0,,122.7,122.7,0,0,,0,-1,#DIV/0!,,0,,,,15,,,dead,,,,"rough measurement; no tag found, almost dead",Not found,,,,,
HB,HBO,3,NP,Late,B1,BE,,8456,48.8,,,49,49,,,,1885.7,0,0,0,,1885.7,1885.7,0,0,,0,-1,#DIV/0!,,0,,,,15,,,dead,,,,Measured at tag,"Dead on ground, tag removed",,,,,
HB,HBO,3,NP,Late,B3,YB,,8466,13.1,,,15.3,15.3,,,,183.9,0,0,0,,183.9,183.9,0,0,,0,-1,#DIV/0!,,0,,,,15,dead,,dead,,,,Connected to #8465,Dead snag,,,,,
HB,HBO,3,NP,Late,A2,BE,,8449,29.8,,,30.2,30.5,30.5,,,716.3,730.6,0,0,,716.3,730.6,730.6,0,,0.01996623,0,-1,,0.004954613,0,,,19,,,,dead,,,Sap flow tree; measured at tag,Measured @ tag consistent with 2011; belongs to subplot A2 not B2; Sapflow tree (Sapflow-HRM),"Standing; Measured at tag consistent with 2011, 2015, dead dbh 30.3",,,,
HB,HBO,3,NP,Late,B3,BE,,8467,11.1,,,11.4,10.9,11.1,,,102.1,93.3,0,0,,102.1,93.3,96.8,0,,-0.085795629,0.03703392,-1,,-0.022175706,0.00913261,,,19,,,,dead,,,,Shrinking likely due to bad disease,Standing,,,,
HB,HBO,3,NP,Late,A3,YB,,8442,33.6,,,33.8,34.2,34.5,34.5,,897.3,918.6,934.8,0,,897.3,918.6,934.8,934.8,,0.02380869,0.017620806,0,,0.005899756,0.004376389,0,,23,,,,,dead,,,,,snapped,,,
HB,HBO,3,NP,Late,A3,YB,,8448,21.4,,,21.9,22.8,23.4,23.4,,376.7,408.3,430.1,0,,376.7,408.3,430.1,430.1,,0.083880653,0.0533241,0,,0.020341066,0.01307245,0,,23,,,,,dead,,,,,fallen tag removed,,,
HB,HBO,3,NP,Late,C3,YB,,8472,14,,,14.1,14.2,14.3,14.3,,156.1,158.4,160.6,0,,156.1,158.4,160.6,160.6,,0.014234696,0.0141341,0,,0.003539834,0.003514949,0,,23,,,,,dead,,,Bark very curly,,snapped tag removed,,,
HB,HBO,3,NP,Late,A1,YB,,8453,37,,,37.2,38.7,40.5,41.3,,1086.9,1176.3,1288.2,1339.6,,1086.9,1176.3,1288.2,1339.6,,0.082271072,0.095186587,0.039896357,,0.019962049,0.022991509,0.009828246,,,,,,,,,"Identified as YB in 2008, WB in 2011.  Confirmed YB by Matt; Sap flow tree; measured at tag",Measured @ tag consistent with 2011; DBH @ dowel 39.8 cm; Sapflow tree (Sapflow-HRM),dowel,dowel,,,
HB,HBO,3,NP,Late,A1,YB,,8454,51.9,,,54,56.2,57.6,58.1,,2290.2,2480.6,2605.8,2651.2,,2290.2,2480.6,2605.8,2651.2,,0.083141289,0.050442624,0.017436463,,0.020167016,0.012378897,0.004330899,,,,,,,,,,,,,,,
HB,HBO,3,NP,Late,A2,BE,,1324,,,,10.4,11.5,11.9,12.2,,84.9,103.9,111.2,116.9,,84.9,103.9,111.2,116.9,,0.222725592,0.070775047,0.051055716,,0.051555624,0.01724265,0.012526584,,,,,,,,,,,,,,,
HB,HBO,3,NP,Late,A2,SM,,8451,13.2,,,17.2,17.5,18.1,18.9,,232.4,240.5,257.3,280.6,,232.4,240.5,257.3,280.6,,0.035187939,0.069746939,0.090351332,,0.008683231,0.016998385,0.021860507,,,,,,,,,,,,,,,
HB,HBO,3,NP,Late,A2,YB,,8452,41.8,,,43.2,45.8,48.9,49.5,,1465.7,1647.5,1878.1,1924.4,,1465.7,1647.5,1878.1,1924.4,,0.123992627,0.139952518,0.024690429,,0.029652944,0.033288725,0.006116265,,,,,,,,,,,,,,,
HB,HBO,3,NP,Late,A3,SM,,8441,,,,14.2,15.2,16.3,17.8,,158.4,181.5,208.7,248.8,,158.4,181.5,208.7,248.8,,0.145804404,0.14997403,0.192517596,,0.034612263,0.03555223,0.04499978,,,,,,,,,"confirmed in A2, not B3, but near line; DBH confirmed by Matt in Sept 2011",Previously was recorded in HBO plot 2 ,,,,,
HB,HBO,3,NP,Late,A3,BE,,8443,11.4,,,12,13,13,,,113.1,132.7,0,0,,113.1,132.7,132.7,0,,0.173611111,0,-1,,0.040833,0,,,19,,,,dead,,,,,not found,,,,
HB,HBO,3,NP,Late,A3,YB,,8444,34,,,34.8,36.4,37.3,38.1,,951.1,1040.6,1092.7,1140.1,,951.1,1040.6,1092.7,1140.1,,0.094067909,0.050061889,0.043355447,,0.022730175,0.01228715,0.010666968,,,,,,,,,,,Standing dead,live,,,
HB,HBO,3,NP,Late,A3,BE,,8445,10.6,,,11.4,12.5,12.6,13.4,,102.1,122.7,124.7,141,,102.1,122.7,124.7,141,,0.202293013,0.016064,0.131015369,,0.047134771,0.003992032,0.031257516,,,,,,,,,,,,,,,
HB,HBO,3,NP,Late,A3,YB,,8447,46.4,,,47.2,48.6,48.9,49.3,,1749.7,1855.1,1878.1,1908.9,,1749.7,1855.1,1878.1,1908.9,,0.06020181,0.012383783,0.01642683,,0.014722138,0.003081671,0.00408165,,,,,,,,,,,,,,,
HB,HBO,3,NP,Late,B1,BE,,1406,,,,10.1,11.2,12.1,13.9,,80.1,98.5,115,151.7,,80.1,98.5,115,151.7,,0.229683364,0.167171556,0.319650297,,0.05304838,0.039402301,0.071802375,,,,,,,,,,,,,,,
HB,HBO,3,NP,Late,B1,RM,,8457,37.9,,,38,39,40.4,40.8,,1134.1,1194.6,1281.9,1307.4,,1134.1,1194.6,1281.9,1307.4,,0.0533241,0.073083498,0.01990001,,0.01307245,0.017790468,0.004938302,,,,,,,,,,Sapflow tree (Sapflow-HRM),,,,,
HB,HBO,3,NP,Late,B1,BE,,8458,18.3,,,19,20.2,20.9,21.1,,283.5,320.5,343.1,349.7,,283.5,320.5,343.1,349.7,,0.130304709,0.070507793,0.019230329,,0.031095483,0.017179171,0.004773297,,,,,,,,,,,,,,,
HB,HBO,3,NP,Late,B2,YB,,8459,39,,,40.5,43.4,43.9,44.9,,1288.2,1479.3,1513.6,1583.4,,1288.2,1479.3,1513.6,1583.4,,0.148337144,0.023174202,0.046076971,,0.035183529,0.005743873,0.011325389,,,,,,,,,,,,,,,
HB,HBO,3,NP,Late,B2,BE,,8460,14.9,,,15.1,16.2,16.8,17.6,,179.1,206.1,221.7,243.3,,179.1,206.1,221.7,243.3,,0.151002149,0.075445816,0.097505669,,0.035783608,0.018350154,0.023532631,,,,,,,,,,,,,,,
HB,HBO,3,NP,Late,B2,BE,,8462,31,,,32.1,33.7,34.3,34.6,,809.3,892,924,940.2,,809.3,892,924,940.2,,0.102172921,0.035925297,0.01756921,,0.024619069,0.008862803,0.004363657,,,,,,,,,,Sapflow tree (Sapflow-HRM),Diseased,,,,
HB,HBO,3,NP,Late,B2,ASH,,8463,32.7,,,33.6,35.5,37.3,39.5,,886.7,989.8,1092.7,1225.4,,886.7,989.8,1092.7,1225.4,,0.116292871,0.103979369,0.121441252,,0.027885022,0.025038646,0.029068138,,,,,,,,,,,,,,,
HB,HBO,3,NP,Late,B3,BE,flagged 1,2515,,,,,10.9,11.5,11.7,,0,93.3,103.9,107.5,,0,93.3,103.9,107.5,,#DIV/0!,0.113121791,0.035085066,,,0.027154259,0.00865817,,,,,,,,,,"Old tag not found, unclear; got a new tag",,barely alive,,,
HB,HBO,3,NP,Late,B3,BE,,8464,12.8,,,14,17,17.9,18,,153.9,227,251.6,254.5,,153.9,227,251.6,254.5,,0.474489796,0.108685121,0.011204394,,0.10194633,0.02612922,0.002789406,,,,,,,,,,,,,,,
HB,HBO,3,NP,Late,B3,YB,,8465,19,,,19.3,19.4,19.6,19.6,,292.6,295.6,301.7,301.7,,292.6,295.6,301.7,301.7,,0.010389541,0.020724838,0,,0.002587326,0.005141422,0,,,,,,,,,,,,,,,
HB,HBO,3,NP,Late,B3,YB,,8469,33.9,,,34.8,36.4,37.4,38.4,,951.1,1040.6,1098.6,1158.1,,951.1,1040.6,1098.6,1158.1,,0.094067909,0.055699795,0.054190855,,0.022730175,0.013643195,0.013280794,,,,,,,,,Sap flow tree; measured at tag,Measured @ tag consistent with 2011,,,,,
HB,HBO,3,NP,Late,C1,YB,,8482,38.8,,,40,40.6,41.8,42.8,,1256.6,1294.6,1372.3,1438.7,,1256.6,1294.6,1372.3,1438.7,,0.030225,0.059986896,0.048419221,,0.007472084,0.01467071,0.011891024,,,,,,,,,,,,on edge with B1,,,
HB,HBO,3,NP,Late,C2,YB,,8477,17.9,,,18.5,19.9,20.2,20.3,,268.8,311,320.5,323.7,,268.8,311,320.5,323.7,,0.157078159,0.030378021,0.009925498,,0.037147856,0.007509492,0.002472192,,,,,,,,,,,,,,,
HB,HBO,3,NP,Late,C2,BE,,8478,17.2,,,18.3,19.7,20.3,20.4,,263,304.8,323.7,326.9,,263,304.8,323.7,326.9,,0.158858133,0.061841325,0.009876483,,0.037546496,0.015114207,0.002460028,,,,,,,,,,,,,,,
HB,HBO,3,NP,Late,C2,BE,,8479,15.6,,,15.6,16.5,17.6,18.5,,191.1,213.8,243.3,268.8,,191.1,213.8,243.3,268.8,,0.118713018,0.137777778,0.104887655,,0.028441689,0.032795559,0.025249415,,,,,,,,,,,,,,,
HB,HBO,3,NP,Late,C3,YB,,8470,20.4,,,21.5,22.7,24.8,25.3,,363.1,404.7,483.1,502.7,,363.1,404.7,483.1,502.7,,0.114743104,0.193580314,0.040729058,,0.027528079,0.045232516,0.010030341,,,,,,,,,,,,,,,
HB,HBO,3,NP,Late,C3,BE,8471,7771,10.5,,,11,11.3,11.6,12,,95,100.3,105.7,113.1,,95,100.3,105.7,113.1,,0.055289256,0.053802177,0.070154578,,0.013544635,0.013187383,0.017095255,,,,,,,,,,Sapflow tree (Sapflow-HRM),new tag 7771,,,,
HB,HBO,3,NP,Late,C3,YB,,8473,34.5,,,34.8,37,39.8,40.5,,951.1,1075.2,1244.1,1288.2,,951.1,1075.2,1244.1,1288.2,,0.130433347,0.157078159,0.035485215,,0.031124818,0.037147856,0.008755639,,,,,,,,,Measured at nail,Measured @ nail consistent with 2011; Sapflow tree (Sapflow-HRM),"Measured at nail consistent with 2011, 2015",measured at/below nail,,,
HB,HBO,3,NP,Late,C3,YB,,8474,22.7,,,24.4,25.5,26.4,26.2,,467.6,510.7,547.4,539.1,,467.6,510.7,547.4,539.1,,0.092196318,0.07183391,-0.015094123,,0.022292506,0.017494038,-0.00379508,,,,,,,,,Measured at nail,Measured @ nail consistent with 2011,"Measured at nail consistent with 2011, 2015",measured at/below nail,,,
HB,HBO,3,NP,Late,C3,BE,,8475,17.4,,,17.9,18.9,19.1,18.2,,251.6,280.6,286.5,260.2,,251.6,280.6,286.5,260.2,,0.114852845,0.021276,-0.092020504,,0.027553367,0.005277081,-0.023844489,,,,,,,,,Measured at nail,Measured @ nail consistent with 2011; Sapflow tree (Sapflow-HRM),"Measured at nail consistent with 2011, 2015",measured at/below nail,,,
HB,HBO,4,Con,Late,A3,BE,,738,,,,,,11.4,13.5,,0,0,102.1,143.1,,0,0,102.1,143.1,,#DIV/0!,#DIV/0!,0.402354571,,,,0.088214375,,,,,,,,,,,New addition,,,2019,out
HB,HBO,4,Con,Late,A2,BE,,7766,,,,,,,11,,0,0,0,95,,0,0,0,95,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,"new add; outside, bad BBD bumpy",,2023,out
HB,HBO,4,Con,Late,A3,UNK,,,,,,43,,,,,0,0,0,0,,1452.2,0,0,0,,-1,#DIV/0!,#DIV/0!,,,,,,11,,dead,,,,,,Dead snag,,,,,
HB,HBO,4,Con,Late,B1,YB,,814,,15.4,,15.4,,,,,0,0,0,0,,186.3,0,0,0,,-1,#DIV/0!,#DIV/0!,,,,,,11,dead,dead,,,,,,Dead snag,,,,,
HB,HBO,4,Con,Late,B2,YB,,89,,34.7,,34.7,,,,,0,0,0,0,,945.7,0,0,0,,-1,#DIV/0!,#DIV/0!,,,,,,11,dead,dead,,,,,Connected to #30,Dead snag,,,,,
HB,HBO,4,Con,Late,C1,SM,,62,,58.1,,57.8,,,,,0,0,0,0,,2623.9,0,0,0,,-1,#DIV/0!,#DIV/0!,,,,,,11,,dead,,,,,,Standing dead,,,,,
HB,HBO,4,Con,Late,C1,YB,,237,,17.7,,18,,,,,0,0,0,0,,254.5,0,0,0,,-1,#DIV/0!,#DIV/0!,,,,,,11,dead,dead,,,,,,Dead snag,,,,,
HB,HBO,4,Con,Late,Y3,YB,,81,,11.5,,11.5,,,,,0,0,0,0,,103.9,0,0,0,,-1,#DIV/0!,#DIV/0!,,,,,,11,dead,dead,,,,,,"Tree not found, assumed dead",,,,,
HB,HBO,4,Con,Late,,BE,,76,,44.1,,,,,,,0,0,0,0,,,,,,,,,,,,,,,11,,dead,,,,,Tree not found in 2011; Matt searched again in September,"Tree not found, assumed dead",,,,,
HB,HBO,4,Con,Late,C2,BE,,52,,34.1,,34,34,,,,907.9,0,0,0,,907.9,907.9,0,0,,0,-1,#DIV/0!,,0,,,,15,,,dead,,,,,Probably down,"Not found, assumed dead",,,,
HB,HBO,4,Con,Late,A3,BE,,43,,51.3,,51.8,51.9,52.5,,,2107.4,2115.6,0,0,,2107.4,2115.6,2164.8,0,,0.003864731,0.023255037,-1,,0.000964786,0.005763736,,,19,,,,dead,,,Not found initially in 2011.  Found and measured 9/25/2011,Almost dead,Standing,,,,
HB,HBO,4,Con,Late,A2,BE,,2075,,,,,10.6,10.7,11.4,,0,88.2,89.9,0,,0,88.2,89.9,102.1,,#DIV/0!,0.018956924,0.135120971,,,0.004705908,0.032192114,,23,,,,,dead,,,Belongs to subplot A2; Was recorded in subplot C2 in 2014,,standing,,,
